manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN01547,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR17726_600685_20251111,600685,中船防务,2025-11-11,2025,csmar_investor_interaction,,DeepSeek,DeepSeek,1,1,0,0,0,1,1,0,0,0,您好！ 公司已基于Deepseek上线日常办公辅助应用。 公司将持续关注相关技术发展趋势，努力推动公司生产运营向数字化、智能化、绿色化方向转型。,董秘您好！请问贵公司是否已经部署了DeepSeek？如果已经部署了，请问主要应用于哪些具体的业务？公司接入DeepSeek有哪些成本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常期待您的回复，谢谢！,,
,,,,,,,QIAN01548,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR17750_603323_20251112,603323,,2025-11-12,2025,csmar_ir_meeting_qa,,DeepSeek;大模型,,1,0,0,0,0,1,1,0,1,0,今年顺利完成核心系统国产化升级，成为全省第一家通过自主研发完成核心国产化升级的银行。 二是推进技术更新迭代，和苏州大学共建“数字金融创新研究院”，紧跟科技发展潮流，加大人工智能应用，自主完成DeepSeek大模型的行内私有化部署； 发布鸿蒙版手机银行，成为首批完成公测版开发的农商银行。,之前你们一直提数字化转型，现在这方面有什么新进展吗？,,
,,,,,,,QIAN01549,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR17823_603038_20251117,603038,,2025-11-17,2025,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,1,0,1,公司在开拓智慧水务业务新市场的同时，通过一系列措施确保服务质量和项目交付效率。 公司以产品创新为核心，驱动解决方案升级，推出了融合智能化、模块化、高效能特性的“S7系列一体化装备水厂”，并上线智能反洗、AI诊断、智能加药等核心模块，探索性接入AI大模型，以技术进步提升服务效率和质量。 尚源智能新增专利23项、软件著作权11项，并完成双体系认证、节能认证、计量认证等核心资质认定，这些举措有助于提升公司的行业竞争力和服务质量。,智慧水务业务成为重要增长引擎，尚源智能在全国布局取得进展。公司如何在开拓新市场的同时，确保服务质量和项目交付效率？,,
,,,,,,,QIAN01550,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR17848_605488_20251118,605488,福莱新材,2025-11-18,2025,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,1,1,0,公司在兆威机电的发布会现场与其签署了灵巧手战略合作备忘录。 公司即将发布的第三代柔性传感新品，集柔性传感、芯片、算法、大模型于一体，实现多项核心技术创新突破，同时提供具有“可量产、高性价比”的系统解决方案。 感谢您的关注！,公司是否与兆威机电有战略合作商？第三代的材料是否已经在研发新一代灵巧手的产品中？是否具备新材料量产能力？,,
,,,,,,,QIAN01551,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR17866_603716_20251119,603716,塞力医疗,2025-11-19,2025,csmar_investor_interaction,,DeepSeek;大模型,,1,0,0,0,0,1,1,0,1,1,公司在脑科学与数字疗法领域，依托子公司海思太科（武汉）医疗科技有限公司，联合浙江大学医学院附属第一医院精神卫生中心研发“海思灵曦”AI数字诊疗系统，聚焦抑郁症、双相情感障碍等精神疾病全病程管理，目前已在全国21家头部医疗机构开展多中心数据收集与优化工作。 同时，公司与华为、脑机智能全国重点实验室达成战略合作，共同探索脑科学大模型在精神医学中的应用。 该项目拥有国家级课题背书，积累超10年患者数据，具备华为昇腾算力与DeepSeek大模型技术支撑，相关业务发展契合数字疗法医保纳入相关趋势。 在细胞免疫,尊敬的董秘您好，公司目前在脑机接口和细胞免疫医疗板块做了哪些产品适配，目前的进度是怎样的，相对于友商我们的产品的核心竞争力在哪些板块，请详细说说,,
,,,,,,,QIAN01552,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR17881_002423_20251120,002423,中粮资本,2025-11-20,2025,csmar_investor_interaction,,大模型;智能体,大模型,1,1,0,0,0,1,1,0,1,0,感谢您的关注。 前期公司与数势科技合作搭建的智能问数平台，运用大模型技术实现了自然语言查询与分析，支撑运营指标的实时研判与归因，初步建立了“Data+AI”决策体系。 目前，公司正与阿里巴巴开展初步合作，基于阿里百炼平台推进智能体相关的技术开发工作，属于公司正常的技术合作与业务布局。,前期中粮资本科技联合数势科技打造智能问数平台，基于大模型技术实现自然语言到数据查询的自动转换，支持运营指标实时分析与归因，构建了“Data+AI”驱动的决策体系，目前公司正与阿里巴巴合作开发AI项目是否属实？,,
,,,,,,,QIAN01553,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR17915_002138_20251121,002138,,2025-11-21,2025,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,0,1,0,AI服务器（数据中心）是公司战略布局的新兴战略市场之一，公司立足于小型化、高精度、高功率密度技术优势，从服务器整体供电架构出发，为客户供应从一次电源、二次电源、三次电源（各类xPU芯片、网卡、内存、SSD周边）的一整套产品解决方案。 国产算力客户是公司数据中心业务的重要基石之一，自年初至今，因国产算力大模型的快速应用，国产算力业务于本年度内逐季稳步蓬勃发展； 海外重量级客户对ASIC芯片、CPU、GPU周边的xPU供电环节各类模块化电感方案快速增长的需求，为公司数据中心市场持续增长奠定了另一块基石。,公司AI服务器客户进展情况？,,
,,,,,,,QIAN01554,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR17965_301568_20251125,301568,思泰克,2025-11-25,2025,csmar_investor_interaction,,多模态;大模型,DeepSeek;多模态;大模型;智能体,1,1,0,0,0,1,1,1,0,1,多模态AI辅助人工复判系统为公司自主研发，并于2020年获得自主知识产权，该系统应用于公司机器视觉检测设备三维锡膏印刷检测设备（3D SPI）及三维自动光学检测设备（3D AOI），主要针对电子装配生产线中被测电子元器件的模态信息处理与分析，以提升设备的检测速度与精度。 公司产品目前尚未接入外部大模型。 未来，公司也将密切关注前沿技术进展，结合业务需求，积极探索相关技术在研发与应用中的可行性。,董秘你好，。公司的招股说明书中提到公司有自主研发的多模态AI辅助人工复判系统。请问这个系统所用的智能体是公司自己做的吗？还有公司的厦门子公司在机器视觉检测设备中有没有应用到像DeepSeek、灵光等大模型？未来会不会接入这类AI智能体？,,
,,,,,,,QIAN01555,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18008_301491_20251127,301491,,2025-11-27,2025,csmar_ir_meeting_qa,,大模型,AI大模型;大模型,1,1,0,0,0,1,1,0,0,0,公司已经将AI技术用于公司新产品的研发中。 音频产品是与大模型契合度和融合能力最强的硬件，可以很自然接入大模型。 公司目前同时研发AI的其它应用，实现具有商业价值的AI功能开发。,公司产品是否可以接入AI大模型，运用到哪些场景？ || 目前市场上有不少公司同时涉及视觉和声觉领域，公司如何规划的？,,
,,,,,,,QIAN01556,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18036_300911_20251128,300911,,2025-11-28,2025,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,0,1,0,亿田智能携手国产AI芯片领军者燧原科技，在庆阳落地国产万卡级智算集群，以“西部绿色能源+东部智能算法”的高效协同，为“东数西算”注入强劲动能。 双方依托各自在硬件、资金、渠道与运维端的深厚积累，共建开放包容的国产算力生态，推动AI训练、推理及大模型应用低成本、高通量落地，助力庆阳从“陇东粮仓”跃升“中国算谷”，打造东西互济、算电融合的高质量发展新标杆,公司与燧原科技的合作模式是怎样的？,,
,,,,,,,QIAN01557,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18059_688362_20251201,688362,,2025-12-01,2025,csmar_ir_meeting_qa,,AI大模型;大模型;生成式AI,,1,0,0,0,0,1,1,0,0,0,AI大模型（训练/推理）及HPC云端AI需求推动芯片向先进制程（2. 5D/3D）快速迭代；,目前先进封装领域行业及公司概况？ || 公司对于未来经营发展的展望？,,
,,,,,,,QIAN01558,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,2,2,CSMAR18064_000651_20251202,000651,格力电器,2025-12-02,2025,csmar_investor_interaction,,大模型,生成式AI,1,1,0,0,0,1,1,0,1,0,在生产环节，公司以AI视觉检测替代传统人工抽检、设备故障诊断、生产数据智能分析、能耗分析，不仅提升生产管理质量，也能将宝贵的人力资源投入更具创造性工作当中； 在客户服务领域，公司借助前沿的大模型技术，打造动态成长的售后知识库与智能文本机器人、智能客服系统，使客户能够获得即时、精准、一致的标准化服务，提升服务体验与效率； 在研发领域，大模型已成为公司研发人员的高效协作工具，辅助代码生成与优化、企业知识检索等,"董秘好，AI擅长解决那些规则相对明确,但搜索空间或计算复杂度极高的问题。例如AI用于检测晶圆上的微观缺陷,以及优化光刻工艺。建议公司制定全面AI赋能战略。利用生成式AI加速芯片设计迭代与验证;运用机器学习优化机床加工路径与智能控制;通过AI视觉进行精密质检与预测性维护。此举将极大提升研发效率、缩短产品上市周期、并降低试错成本。望公司能把握AI革命机遇,将技术",,
,,,,,,,QIAN01559,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18069_002668_20251202,002668,,2025-12-02,2025,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,尊敬的投资者，您好！ 公司积极加快研发成果转化，洗衣机方面，今年发布了TCLAI超级筒大眼萌Pro系列洗衣机，新品搭载TCL的伏羲AI大模型，实现1. 31超高洗净比；,今年以来公司发布了哪些新品？（含三季度）,,
,,,,,,,QIAN01560,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18196_301503_20251211,301503,智迪科技,2025-12-11,2025,csmar_investor_interaction,,DeepSeek;大模型,DeepSeek,1,1,0,0,0,1,1,1,0,0,尊敬的投资者，您好！ 公司高度关注人工智能技术与计算机输入设备的融合趋势，目前研发团队已将 AI 大模型应用于理论分析、数据查询等研发辅助场景，提升技术攻关效率和能力。 公司暂无在特定产品中接入DeepSeek、千问等特定大模型的产品研发计划，研发相关情况以公司公告为准。 感谢您的关注！,贵公司是否有研发生产接入deepseek、千问等人工智能的计算机输入设备的计划？,,
,,,,,,,QIAN01561,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18214_600936_20251212,600936,广西广电,2025-12-12,2025,csmar_investor_interaction,,DeepSeek;大模型,,1,0,0,0,0,1,1,0,0,0,尊敬的投资者您好！ 交科基于DeepSeek-R1自主研发的交通领域垂直大模型“科宝”深度整合了高速公路建设、管理、养护、运营及服务（简称“建管养运服”）全业务流程，实现了数据库信息的智能查询、专业规范的精准检索以及养护决策的智能推理等核心功能。 感谢您的关注。,董秘您好，请问公司收购的交科集团都有哪些AI产品？能否列举出来？,,
,,,,,,,QIAN01562,keep_candidate_strong_specific_initiative,1,6,,0,0,0,1,3,3,FORMAL_1224886214,002039,黔源电力,2025-12-18,2025,formal_cninfo_announcement,关于水电新能源领域典型场景人工智能技术研究与工程示范项目因采购形成关联交易的公告,大模型;智能体,,1,0,0,0,0,1,1,1,1,0,关于水电新能源领域典型场景人工智能技术研究与工程示范项目因采购形成关联交易的公告 现将有关情况公告如下： 一、关联交易概述 1. 交易内容 （1）公司控股子公司贵州北盘江电力股份有限公司“水电新能源领域典型 场景人工智能技术研究与工程示范”（包含水电新能源调度运行智能体、“两江 一河”流域来水预测、高质量数据集支撑大模型训练）项目采用单一来源方式进 行采购，公司在履行相关程序后，确定国电南京自动化股份有限公司（以下简称 国电南自）为中标单位，国电南自为公司控股股东中国华电集团有限公司（以下 简称中国华电）的控股子公司，根据《深圳证券交易所股票上市规则》有关规定， 上述采购形成关联交易，关联交易金额为 2818 万元。 || 三、关联交易标的基本情况 1. 项目名称：“水电新能源领域典型场景人工智能技术研究与工程示范”项 目 2. 主要工作内容： （1）国电南自主要工作内容：主要研究内容涵盖水电新能源调度运行智能 体、“两江一河”流域来水预测，同时还研究构建了高质量数据集支撑大模型训 练等。 || 3. 项目交货期：合同生效之日起至 2027 年 12 月，国电南自合同主要内容水 电新能源调度运行智能体、“两江一河”流域来水预测，同时还研究构建了高质 量数据集支撑大模型训练等； || 六、交易目的和对上市公司的影响 1. “水电新能源领域典型场景人工智能技术研究与工程示范”项目设计研 发实施由国电南自和华电电科院共同负责，公司结合自身实际，针对业务痛点、 难点，充分运用人工智能大模型泛化性好、学习能力强等优势，通过人工智能与 典型业务场景融合，研究关键技术支撑水电新能源智能调度运行、机组精细化检 修、设备故障诊断并在工程上进行示范应用。 || 国电南自负责了“乌江水风光一体化智慧调度决策运营”项目的高 质量数据集构建、基础大模型训练微调形成场景专业模型关键技术研究，国电南 自在实施黔源电力人工智能项目研究中将有效降低技术研究开发成本。,,https://static.cninfo.com.cn/finalpage/2025-12-19/1224886214.PDF,data/raw/cninfo_genai_announcements_20260522/text/2025-12-18_002039_黔源电力_1224886214_关于水电新能源领域典型场景人工智能技术研究与工程示范项目因采购形成关联交易的公告.txt
,,,,,,,QIAN01563,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18286_300660_20251218,300660,,2025-12-18,2025,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,公司灵巧手产品的竞争优势主要体现在以下方面：1）全栈技术整合：公司构建了“先进机器人硬件架构+端边云协同AI大模型”融合的技术体系，实现了从机械结构、硬件设计到智能算法的全栈自研与深度整合，可根据应用场景提供定制化解决方案。 2）核心部件自主可控与成本优势：公司依托于江苏雷利产业链资源，关键部件可实现定制化开发与规模化生产支持，助力其降低生产成本、保障供应链稳定，并加速产品迭代。,公司灵巧手产品有哪些竞争优势？,,
,,,,,,,QIAN01564,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18300_300054_20251219,300054,鼎龙股份,2025-12-19,2025,csmar_investor_interaction,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,公司核心业务聚焦关键创新材料领域，其中包括半导体制程工艺材料及半导体先进封装材料，以支撑算力、人工智能等关键新兴电子信息产业的发展。 随着AI大模型、高算力应用需求、存储周期行业上行等因素的推动，半导体芯片需求持续增长，先进封装行业发展趋势强劲。 公司将紧抓行业发展机遇，推动公司已有较成熟的半导体材料产品销售放量；,请问贵公司生产与算力相关的产品嘛,,
,,,,,,,QIAN01565,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18332_301638_20251222,301638,南网数字,2025-12-22,2025,csmar_investor_interaction,,人工智能大模型;大模型,大模型,1,1,0,0,0,1,1,0,0,0,您好，感谢您的关注。 公司的人工智能大模型，率先在电力行业实现了大模型的专业化的应用，提供专业的电力知识检索，为输配电缺陷检测、电力调度、电网规划、安监、全电网业务域场景提供专业服务。 具体情况参见公司招股说明书。,您好，董秘。贵公司在公众号提到电力大模型日调用量达到4000万次，请问该模型是否自主研发以及依靠自有算力完成。日均4000万次的调用，主要完成了哪些工作，具体提升了多少效率，有没有具体的数字？,,
,,,,,,,QIAN01566,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18355_600595_20251224,600595,中孚实业,2025-12-24,2025,csmar_investor_interaction,,DeepSeek,DeepSeek,1,1,0,0,0,1,1,0,0,0,感谢您对公司的关注！ 近年来，公司持续推进“智能化、数字化”转型，已开始部署DeepSeek系统应用，除用于建立企业知识库、报表分析外，还用于公司电解铝业务部分生产数据分析，以提高劳动生产率和精细化管理能力。,董秘您好！请问贵公司是否已经部署了DeepSeek？如果已经部署了，请问主要应用于哪些具体的业务？公司接入DeepSeek有哪些成本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常期待您的回复，谢谢！,,
,,,,,,,QIAN01567,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18403_600572_20251229,600572,康恩贝,2025-12-29,2025,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,1,0,公司高度重视AI技术的应用，成立了AI专项工作组，完成20余项AI应用场景梳理，探索在学术推广、药品研发、人才培训、包材版本智能比对等方面的应用，加快向智能驱动型药企转型。 在AI制药方面，公司正通过与专业机构战略合作、引入AI药物研发平台及中医药大模型，依托自身高能级科研平台，辅助新药筛选与药效物质辨识，加速新药发现进程，破解新药创制难题，进一步提升创新能力。 感谢您的关注。,al制药是大趋势，请问贵司针对al制药有哪些布局及投入应用？,,
,,,,,,,QIAN01568,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18492_603605_20260108,603605,珀莱雅,2026-01-08,2026,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,1,0,尊敬的投资者您好，公司持续进行数字化建设，构建统一数据与流程治理体系，打造高效数字化底座，支撑多品牌、多渠道全球化战略； 围绕产品研发及开发、营销、生产及供应链等业务域，落地关键系统的选型及开发，如启动 AI 配方大模型项目，联合外部技术伙伴探索研发智能化路径，助力产品创新与经验资产化沉淀，积极通过数据驱动、AI赋能，提升经营决策效率和模式创新。 有关信息请以公司在上海证券交易所网站披露的信息为准，感谢您的关注。,当下AI浪潮下很多守旧的公司都将被淘汰，请问珀莱雅在AI赋能上面有哪些成果，未来在科技赋能方面有哪些计划？,,
,,,,,,,QIAN01569,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18567_300725_20260113,300725,药石科技,2026-01-13,2026,csmar_investor_interaction,,大模型;智能体,生成式AI,1,1,0,0,0,1,1,0,0,0,在具体实施层面，公司正从多维度推进AI能力建设：1）数据基础搭建：构建统一数据中台，整合研发、生产、运营等多维度数据，为AI应用提供高质量数据支撑。 2）智能平台建设：部署私有云大模型，开发智能问答、文档助手等,董秘你好，有机构指出公司是AI4S 药物分子砌块研发领军企业，公司有加大AI4S的研发吗，\nAI4S是 AI for Science 的缩写，即人工智能赋能科学研究，是人工智能与基础科学（如物理、化学、生物、材料、天文等）深度融合的交叉领域。其核心是利用机器学习、深度学习、生成式AI等技术，解决传统科学研究中依赖实验试错、计算成本高、复杂系统建模难等痛点，,,
,,,,,,,QIAN01570,keep_candidate_strong_specific_initiative,1,6,,0,0,0,0,0,0,CSMAR18607_605066_20260114,605066,天正电气,2026-01-14,2026,csmar_investor_interaction,,AI大模型;大模型;生成式AI,,1,0,0,0,0,1,1,1,1,1,天正在AI+新赛道上做了布局和探索，在浙江省经济和信息化厅2025年浙江省人工智能应用场景、应用标杆企业名单，公司旗下的“智能选品、智能生成解决方案”应用场景凭借领先的AI技术实践及应用上榜人工智能应用省优名单。 天正联合高校开发出国内电气行业首个生成式AI大模型——天正智瀚，主要应用于以下场景：（1）利用AI+“电力指纹”技术，通过高频采样与AI大模型，秒级识别违规电器，准确率超95%； （2）园区用电方案设计环节，秒级生成设备选型与经济性比选，方案设计,请问贵公司是否有AI应用方向的研究？,,
,,,,,,,QIAN01571,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18651_000731_20260116,000731,四川美丰,2026-01-16,2026,csmar_investor_interaction,,DeepSeek;大模型;智能体,智能体,1,0,0,0,0,1,1,0,0,0,投资者您好！ 公司“小美”智能体是根据公司自身业务需要，集合内部知识集数据（如产品资料、规章制度、农化农技知识等），结合DeepSeek、混元等大模型的推理能力，通过公司内部企业微信平台解答各类问题，仅限于公司内部使用。 谢谢！,你好，公司有AR智能体吗，看公司在12月8日回复公司有小美农服AR智能体？,,
,,,,,,,QIAN01572,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18692_002090_20260119,002090,金智科技,2026-01-19,2026,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,您好，公司积极探索AI人工智能等新技术在智慧能源、智慧城市领域的研究应用，如在输配电线路智能运维系统中采用人工智能等技术实现对变电站／配电站房安全隐患智能检测功能，在公安、能源等行业的信息化建设项目中积极推进大模型的应用落地。 谢谢！ || 您好，公司积极探索AI人工智能等新技术在智慧能源、智慧城市领域的研究应用，如在输配电线路智能运维系统中采用人工智能等技术实现对变电站／配电站房安全隐患智能检测功能，在公安、能源等行业的信息化建设项目中积极推进大模型的应用落地。,请问贵公司有否涉及到AI应用，贵公司Ai电力和虚拟电厂有什么关联吗 || 您好！公司作为智慧能源和智慧城市领域的先进企业，有没有将Ai人工智能技术应用到相关领域呢？谢谢解答！,,
,,,,,,,QIAN01573,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,1,1,CSMAR18709_603920_20260119,603920,世运电路,2026-01-19,2026,csmar_investor_interaction,,DeepSeek;大模型;智能体,DeepSeek,1,1,0,0,0,1,1,1,1,0,"尊敬的投资者，您好！ DeepSeek聚焦大模型研发，核心需求是算力服务器、数据中心等基础设施。 在AI算力服务器、数据中心领域，公司已实现与国际头部客户的深入合作和量产供应,并以此为切入点开启与其他国内外相关领域客户的合作。",公司有deepseek相关业务吗？ || 贵公司电子产品有没有应用于AI耳机，AIPC，AI手机？,,
,,,,,,,QIAN01574,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR18714_688802_20260119,688802,N沐曦,2026-01-19,2026,csmar_investor_interaction,,DeepSeek;大模型;大语言模型;生成式AI;生成式人工智能,DeepSeek;大模型;智谱;豆包;通义;通义千问,1,1,0,0,0,1,1,1,0,1,尊敬的投资者您好，曦云C600系列是基于沐曦自主知识产权核心GPU IP 架构，构建从设计、制造到封装测试的国产供应链闭环，核心技术自主可控。 曦云C600集成大容量存储与多精度混合算力，支持MetaXLink超节点扩展技术，并内置ECC/RAS多重安全防护模块，为金融、政务等关键领域提供高可靠算力基座，满足下一代生成式AI的训练和推理需求，性能强劲。 曦云C600系列已于2024年10月交付流片，并于2025年7月回片并成功点亮，正式量产后将与曦云 C500系列形成优势互补，进一步丰富公司产品矩阵。,你好，请问曦云C600芯片是多少nm，设计到成品都是国产化吗？2025年度产量有多少，2026年能否实现量产 || 在AI 推理场景中，公司产品的性能表现如何？曦思 N 系列在边缘计算和云端推理场景的技术优势是什么？ || 公司的千卡集群和万卡集群技术能力如何？,,
,,,,,,,QIAN01575,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18715_000157_20260120,000157,中联重科,2026-01-20,2026,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,1,您好，依托在工业互联网、人工智能、物联网、机器人等领域的技术积累，中联重科自2024年起布局具身智能人形机器人产业，目前已具备软硬件一体化全栈自研能力，推出多款自主研发样机，发布了“云谷具身智能大模型”和工具链。 机器人关键零部件如行星关节模组、摆线关节模组、减速器、控制器、电机等具有自主研发能力，并建有人形机器人训练场。,请问，中联重科的人形机器人研发到什么程度？2026年能付实现量产？有无可靠订单？预计能交付多少？能不能发布机器人的功能介绍和运动或者工作视频？谢谢,,
,,,,,,,QIAN01576,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR18725_300396_20260120,300396,迪瑞医疗,2026-01-20,2026,csmar_investor_interaction,,AI大模型;多模态;大模型,AI大模型;大模型,1,1,0,0,0,1,1,0,1,1,投资者您好！ 在公司《2024年年度报告》研发创新中介绍：公司基于产品多元化的特点，利用多模态+AI大模型算法技术，将尿常规、血常规、生化、化学发光免疫，凝血等实验室检测结果，结合患者个人信息、临床表现、体征、现病史和既往病史等多维度、跨学科信息，进行综合分析后做出诊断提示、辅助临床医生做出诊断决策，减少漏诊、误诊情况，提升诊疗效率，进一步提升公司整体化产品的市场竞争力。 具体信息请以公司定期报告为准，感谢您的关注！,Ai大模型产品有没有生产销售了吗？,,
,,,,,,,QIAN01577,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18741_000090_20260121,000090,天健集团,2026-01-21,2026,csmar_investor_interaction,,大模型,大模型;智能体,1,1,0,0,0,1,1,0,0,0,CubeAI为公司下属孙公司云图超算发布的全生命周期数字建造应用大模型。 感谢您的关注！,董秘您好：12月31日证券时报报道公司下属孙公司云图超算发布了CubeAI建筑领域大模型。称之为是革命性的突破，推动建筑行业迈入数智化新时代。请问这是全国首个建筑行业数智化智能体大模型吗？,,
,,,,,,,QIAN01578,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18742_000998_20260121,000998,隆平高科,2026-01-21,2026,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,您好。 公司始终保持高强度研发投入，在智慧育种方面，积极推进全基因组选择的育种大数据、大模型构建。 具体请您关注公司披露的公告及隆平高科公众号、视频号等官方媒体，以获取最新、最准确的信息。,贵公司是否有ai育种相关应用,,
,,,,,,,QIAN01579,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18747_300298_20260121,300298,三诺生物,2026-01-21,2026,csmar_investor_interaction,,AI大模型;ChatGPT;GPT;大模型;智能体,ChatGPT;GPT,1,1,0,0,0,1,1,0,1,0,公司已围绕血糖监测及糖尿病管理生态展开系统性布局，并完成物联网技术部署，实现“设备-患者-医护人员”的互联互通，为AI技术的场景化应用提供数据传输与交互支撑。 基于此，公司推出智慧糖尿病管理系统及基于AI大模型的糖尿病专科智能,董秘你好，三诺生物是否已建立面向医疗健康场景的AI4S（AI for Science）能力体系能力，公司可以做到核心聚焦AI4H（AI for Healthcare），以“生物传感+AI+医疗服务”为底座，形成可规模化落地的糖尿病数字管理闭环，相关能力与产品已全面商业化￼￼￼吗，谢谢。 || 董秘你好：OpenAI官方宣布推出ChatGPT健这一全新产品标志,,
,,,,,,,QIAN01580,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR18752_301086_20260121,301086,,2026-01-21,2026,csmar_ir_meeting_qa,,人工智能大模型;大模型,,1,0,0,0,0,1,1,1,1,0,AI技术发展正在重塑消费电子产业格局，人工智能大模型加速应用于电子、消费品等行业，形成一批新模式新业态。 AI与消费电子产品的融合正从硬件创新迈向生态构建。,在AI与折叠趋势推动下，公司功能件产品组合新增点位与毛利预期如何？,,
,,,,,,,QIAN01581,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR18799_601059_20260123,601059,信达证券,2026-01-23,2026,csmar_investor_interaction,,DeepSeek;大模型,,1,0,0,0,0,1,1,0,1,1,尊敬的投资者，感谢您对信达证券的关注。 公司在2025年年初己完成DeepSeek大模型的本地化部署和测试，并积极地在研究支持、合规管控、运营提效及客户服务等多个场景进行人工智能的应用探索，目前已经在内部办公、投资研究等方面取得了一些应用成果。 谢谢!,公司在AI金融、AI证券方面有那些布局和具体应用？,,
,,,,,,,QIAN01582,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18816_600160_20260126,600160,巨化股份,2026-01-26,2026,csmar_investor_interaction,,通义;通义千问,,1,0,0,0,0,1,1,0,0,1,公司已于2019年在衢州本埠建立财务共享中心，主要采用了影刀RPA、通义千问AI等自动化、智能化工具。 谢谢！,尊敬的董秘，您好！1、请问贵公司是否已经建立财务共享中心？哪年建立的？2、财务共享中心在技术上采用了哪些自动化或智能化工具？数字化程度按照0-10打分得几分？3、财务共享中心的数量有几个？这些中心的设立是基于地理区域划分，还是按业务板块划分？,,
